#name	value
uc007ory.1	71375
uc007osb.1	78767
uc007osc.1	78767
uc007osd.1	78767
uc007oso.1	217827
uc011ypz.1	217827
uc011yqa.1	217827
uc007oss.2	104718
uc011yqb.1	73086
uc007ost.1	73086
uc007osu.1	73086
uc007osv.1	73086
uc011yqc.1	238377
uc007otb.2	238377
uc007ota.2	238377
uc007otc.1	68339
uc007otd.1	68339
uc007ote.1	68339
uc011yqd.1	68339
uc007otf.1	68339
uc007otg.1	68339
uc011yqe.1	100316805
uc007oti.2	68734
uc007otj.2	68734
uc007otk.2	68734
uc007otm.1	74413
uc007otn.1	74413
uc007oto.1	74413
uc007otp.1	23876
uc007otq.1	23876
uc007ott.2	109181
uc007ots.2	109181
uc007otu.2	109181
uc011yqj.1	109181
uc007otv.2	110616
uc007otw.2	110616
uc011yql.1	110616
uc007oue.1	19141
uc007ouf.1	19141
uc007ouj.1	217837
uc011yqn.1	100316812
uc011yqo.1	64113
uc011yqp.1	64113
uc011yqq.1	100233175
uc011yqr.1	100233175
uc007ouq.1	238386
uc007our.1	238386
uc007ous.1	238386
uc007out.1	238386
uc007ouu.1	238386
uc011yqt.1	170952
uc007ouz.1	170952
uc007ova.1	170952
uc011yqu.1	170952
uc011yqv.1	170952
uc011yqw.1	170952
uc007ovc.1	65256
uc007ovd.1	65256
uc007ove.1	65256
uc007ovi.2	27225
uc007ovj.2	27225
uc007ovk.2	27225
uc007ovl.2	27225
uc007ovm.1	27225
uc007ovn.2	76933
uc007ovu.2	76933
uc007ovv.1	217845
uc007ovz.1	217847
uc011yra.1	217847
uc007owa.1	12401
uc007owb.2	68348
uc007owc.2	68348
uc007owd.2	68348
uc007owe.1	20701
uc007owf.1	20701
uc007owg.1	20703
uc007owh.1	20700
uc007owi.1	20700
uc007owj.1	20700
uc007owk.1	20702
uc007owl.1	20704
uc007owm.2	380780
uc007own.2	380780
uc011yrb.1	71907
uc007owo.1	71907
uc007owp.1	68054
uc007owv.1	16625
uc007oxh.1	14836
uc011yrh.1	192119
uc011yri.1	192119
uc007oxi.1	192119
uc007oxj.1	192119
uc007oxk.1	192119
uc007oxl.1	94040
uc011yrj.1	94040
uc007oxm.1	94040
uc007oxn.1	94040
uc007oxo.1	94040
uc007oxp.1	94040
uc007oxq.1	94040
uc007oxr.1	212073
uc007oxs.1	212073
uc007oxt.2	69434
uc011yrk.1	100306943
uc007oyd.2	21432
uc007oye.2	21432
uc007oyo.1	76559
uc007oyp.1	76559
uc007oyq.1	76559
uc011yrn.1	76639
uc007ozf.2	71033
uc011yro.1	71033
uc007ozg.2	71033
uc007ozh.1	58208
uc007ozi.1	58208
uc011yrp.1	58208
uc007ozj.2	52690
uc007ozk.2	52690
uc007ozl.2	52690
uc011yrq.1	52690
uc011yrs.1	668158
uc011yrv.1	70059
uc007pab.2	70059
uc007pad.1	214663
uc007paj.2	22375
uc007pag.2	22375
uc007pai.2	22375
uc007pah.2	22375
uc007pal.1	380785
uc011ysk.1	353326
uc007paw.1	353326
uc007pbh.1	353504
uc011yum.1	353504
uc011yun.1	353504
uc011yuo.1	353504
uc011yup.1	100526515
uc007pbp.2	66323
uc007pbq.1	15519
uc007pbr.1	15519
uc007pbv.1	26448
uc007pbw.1	26448
uc007pbx.1	26448
uc007pby.1	26448
uc007pcc.2	67236
uc007pcb.2	67236
uc007pcd.2	67236
uc007pce.2	67236
uc007pci.1	74251
uc007pcj.1	74251
uc007pcs.2	217866
uc007pct.2	217866
uc007pdb.1	212539
uc007pdc.2	212539
uc007pdn.2	12709
uc007pdr.2	70369
uc007pds.2	70369
uc007pdy.1	74335
uc007pdz.1	74335
uc007pec.1	21981
uc007ped.1	21981
uc007pee.2	77675
uc011yuz.1	77675
uc007pef.1	70257
uc007peh.1	217874
uc011yvb.1	217874
uc007peg.2	217874
uc011yve.1	100504733
uc007per.1	104885
uc007pex.2	11651
uc007pey.2	11651
uc007pfi.1	71963
uc007pfj.1	71963
uc007pfk.1	56696
uc007pfl.1	16450
uc007pfm.1	66174
uc007pfn.1	72308
uc007phh.1	217935
uc007phi.1	217935
uc007phj.1	217935
uc007phk.1	217935
uc007phl.1	217935
uc007phm.1	217935
uc007phs.2	319545
uc007phz.2	100038689
uc011yvs.1	13411
uc007pie.1	13411
uc011yvt.1	20688
uc007pif.2	20688
uc007pij.2	77706
uc011yvu.1	77706
uc007pii.1	77706
uc007pik.1	320910
uc011yvv.1	320910
uc007pil.1	320910
uc007pim.1	320910
uc007hro.1	236604
uc007hrp.1	236604
uc007hrq.1	236604
uc011xqn.1	236604
uc007hrr.1	66776
uc007hsd.2	74203
uc007hsg.1	74203
uc007hsc.2	74203
uc007hse.2	74203
uc011xqo.1	74203
uc007hsf.2	74203
uc007hsm.1	56218
uc007hsj.1	56218
uc007hsk.1	56218
uc007hsl.1	56218
uc007hsn.1	56218
uc007hsp.1	216505
uc007hsq.1	216505
uc011xqp.1	216505
uc007hsr.1	216505
uc007hsx.1	71523
uc007hsy.2	71523
uc007hsz.1	237625
uc007htc.1	114679
uc007htd.1	114679
uc007htm.1	74522
uc007htn.1	74522
uc007htu.2	75219
uc007hua.1	64934
uc007hub.2	53897
uc007huc.2	53897
uc007hud.2	53897
uc007hue.1	103655
uc007huf.2	380683
uc011xqs.1	380683
uc011xqu.1	100526466
uc011xqt.1	71673
uc007hui.1	71673
uc007huj.1	71673
uc007huo.2	67465
uc007hup.2	67465
uc007huq.1	103724
uc011xqv.1	103724
uc007hur.1	71962
uc007hus.2	18413
uc007hut.1	16878
uc007huu.1	16878
uc007hva.1	75452
uc011xqz.1	75452
uc007hvc.1	67178
uc007hvd.1	67178
uc007hvk.1	18082
uc011xrb.1	18082
uc007hvl.1	107829
uc007hvn.1	11764
uc007hvo.1	11764
uc007hvp.1	11764
uc007hvs.1	75668
uc007hwb.1	279766
uc007hwc.1	279766
uc007hwd.1	279766
uc011xrc.1	279766
uc007hwe.1	279766
uc007hwo.1	22433
uc007hwm.1	22433
uc007hwn.1	22433
uc007hwq.1	76389
uc007hws.1	76389
uc007hwr.1	76389
uc007hwz.1	76508
uc007hxa.1	76508
uc007hxc.2	13169
uc007hxd.2	13169
uc007hxb.2	13169
uc007hxg.2	11568
uc007hxh.2	11568
uc007hxi.2	11568
uc007hxj.2	11568
uc011xrg.1	11568
uc007hxp.2	56418
uc007hyk.1	18293
uc007hyf.1	18293
uc007hyg.1	18293
uc007hyh.1	18293
uc007hyi.1	18293
uc007hyj.1	18293
uc007hyl.1	52915
uc007hym.1	52915
uc007hyn.1	268373
uc007hyo.1	268373
uc007hyx.1	216527
uc007hyv.2	216527
uc011xri.1	216527
uc007hyw.2	216527
uc007hzd.1	56089
uc011xrk.1	56089
uc007hzf.1	432530
uc007hzg.1	432530
uc007hzh.2	16006
uc007hzv.1	626870
uc007hzx.2	22271
uc007hzw.2	22271
uc007hzy.2	22271
uc007hzz.1	268379
uc007iaa.1	268379
uc007iac.1	319922
uc007iad.2	319922
uc007iaf.1	73862
uc007iaj.1	22778
uc007ian.1	22778
uc007iak.1	22778
uc007ial.1	22778
uc007iam.1	22778
uc007iao.1	22778
uc007iap.1	22778
uc007iaq.1	22778
uc011xrn.1	22778
uc007ibi.2	432536
uc007ibk.2	211739
uc007ibn.1	13649
uc007ibp.1	13649
uc007ibo.1	13649
uc007ibt.1	319701
uc007ibu.1	319701
uc007ibx.1	380686
uc007iby.1	380686
uc007icb.1	19058
uc007ibz.1	19058
uc007ica.1	19058
uc007icd.1	103784
uc007ice.1	57316
uc007icq.1	114716
uc007icr.1	114716
uc007icu.1	19324
uc007icv.1	19324
uc011xrx.1	382492
uc007idc.1	58172
uc007idd.1	58172
uc007ide.1	58172
uc007idf.1	58172
uc007idk.1	67245
uc007idm.1	67245
uc007idl.1	67245
uc007idn.1	67245
uc007idq.1	245944
uc007ido.2	245944
uc007idp.2	245944
uc007idw.1	216560
uc007idx.1	216560
uc011xsb.1	216560
uc007iee.1	103765
uc007iem.1	22183
uc007ien.1	12464
uc007ieo.1	12464
uc007iep.2	73873
uc007ieq.2	73873
uc007ier.2	73873
uc007ies.1	73873
uc007iet.1	103573
uc011xsc.1	17847
uc007iez.1	17847
uc007ieu.2	17847
uc007iey.2	17847
uc007ifm.1	74467
uc007ifk.1	74467
uc007ifl.1	74467
uc007ifn.1	74467
uc007ifs.2	14025
uc007ift.2	14025
uc007ifu.2	14025
uc007ifv.2	14025
uc007ifw.2	14025
uc007igd.1	67030
uc007ige.1	67030
uc011xsj.1	67030
uc007igj.1	654472
uc011xsl.1	735308
uc011xsm.1	387212
uc011xsn.1	387213
uc007ign.2	216616
uc007igp.1	71701
uc011xso.1	71701
uc007igq.2	104570
uc007igr.2	104570
uc007igt.1	104570
uc007igs.2	104570
uc007igv.1	108686
uc007igx.1	108686
uc007igw.1	108686
uc007igy.1	108686
uc007ihb.1	76784
uc007ihf.1	76784
uc007ihc.1	76784
uc007ihd.1	76784
uc011xsq.1	76784
uc007ihe.1	76784
uc007ihi.2	73324
uc011xsr.1	73324
uc007ihk.2	68585
uc007ihl.2	68585
uc007ihm.2	68585
uc007ihn.2	68585
uc007iho.2	68585
uc007ihz.1	103554
uc007ihy.1	103554
uc011xsu.1	103554
uc007ihx.1	103554
uc007iia.1	103554
uc011xsv.1	237716
uc007iib.1	237716
uc007iid.1	65257
uc007iie.1	65257
uc007iif.1	65257
uc007iig.1	65257
uc007iip.1	67579
uc007iiq.1	67579
uc007iir.1	67579
uc007iis.1	67579
uc007iiu.1	67592
uc007iiv.1	18197
uc007iiw.1	18197
uc007ija.2	78372
uc007ijd.2	268395
uc007ije.2	268395
uc007ijj.2	15126
uc007ijk.1	110257
uc007ijl.1	544763
uc007ijm.1	110257
uc007ijn.1	216635
uc007ijo.1	268396
uc007ijp.1	268396
uc007ijq.1	268396
uc007ijr.1	327900
uc007ijt.1	20868
uc007iju.1	20868
uc007ijv.1	103583
uc007ijw.1	103583
uc007ijx.1	103583
uc007ijy.1	103583
uc007ijz.1	103583
uc007ika.1	103583
uc007iks.2	16533
uc007iku.1	16822
uc007ikv.1	16822
uc011xsz.1	574403
uc007ile.1	20564
uc011xta.1	723924
uc007ild.2	20564
uc011xtb.1	723824
uc007ilf.1	211347
uc007ily.1	52653
uc007imj.1	14401
uc007imi.1	14401
uc011xte.1	14401
uc011xtf.1	319767
uc007imk.1	319767
uc007imp.1	193116
uc007imq.1	193116
uc007imr.2	69183
uc007ims.1	380694
uc007imu.2	70802
uc011xti.1	70802
uc007imv.2	70802
uc007imw.2	70802
uc007inb.1	16160
uc007inc.1	16160
uc007ini.2	74315
uc007inh.2	74315
uc007inj.1	13591
uc007ink.1	13591
uc007inl.1	13591
uc007inm.1	13591
uc007inn.1	13591
uc007inr.1	216705
uc007inq.1	216705
uc011xtj.1	214105
uc007iny.1	11492
uc007inz.1	11492
uc007ioe.1	320116
uc007ioj.1	432552
uc007iok.2	66213
uc009vaf.1	66213
uc009vag.1	66213
uc007iol.2	66213
uc011xtp.1	171285
uc011xtq.1	171285
uc011xtr.1	210535
uc011xts.1	675689
uc007ioo.2	407814
uc007iov.2	171283
uc011xtv.1	171283
uc007iow.2	171283
uc007iox.1	276891
uc011xtw.1	100216534
uc011xtx.1	100216540
uc007ipa.1	14694
uc007ipb.1	14694
uc011xty.1	94089
uc007ipd.2	94089
uc007ipf.1	94089
uc007ipq.1	15953
uc011xua.1	18356
uc011xub.1	18356
uc007ipo.1	18356
uc007ips.1	258877
uc007ipt.1	258273
uc007ipv.1	22720
uc007ipw.1	22720
uc007ipx.1	22720
uc007ipy.1	22720
uc007ipz.1	22720
uc007iqa.1	22720
uc007iqc.2	17308
uc007iqb.2	17308
uc007iqd.1	17308
uc007iqe.1	17308
uc007iqf.1	258463
uc007iqg.2	258462
uc007iqh.1	18307
uc007iqi.1	258460
uc007iqj.1	259068
uc007iqk.2	259069
uc007iql.1	258459
uc007iqm.1	258465
uc007iqn.2	257888
uc007iqo.1	258027
uc007iqp.2	258464
uc007iqq.1	404337
uc007iqr.1	257971
uc007iqs.1	258461
uc007iqt.1	404336
uc007iqu.2	14257
uc007iqv.1	68662
uc007iqw.1	68662
uc011xud.1	14584
uc007ird.2	26420
uc007ire.2	26420
uc007irh.2	26420
uc007irf.2	26420
uc007irg.2	26420
uc007iri.2	26420
uc007irj.1	74563
uc011xue.1	74563
uc011xuf.1	723845
uc007irk.1	59044
uc007irl.1	59044
uc007irm.1	59044
uc007irn.1	59044
uc011xug.1	76795
uc007iro.1	76795
uc007irs.1	76795
uc007irp.1	76795
uc007irq.1	76795
uc007irr.1	76795
uc007irt.1	76795
uc007iru.1	76795
uc007irv.2	68067
uc007iry.2	103534
uc007ism.1	59013
uc007isj.1	59013
uc007isk.1	59013
uc007isl.1	59013
uc007isp.1	216725
uc007iso.1	216725
uc007iss.1	108072
uc007isu.2	108072
uc007isv.1	108072
uc007ith.1	258912
uc007iti.1	258913
uc007itj.1	18351
uc007itk.1	18354
uc007itl.1	21408
uc007itm.1	21408
uc007itr.1	12750
uc007its.1	12750
uc007itt.1	12750
uc007itu.1	12750
uc007itv.2	237759
uc007itw.1	72947
uc007itx.1	72947
uc007ity.1	72947
uc007iuc.1	52530
uc007iuf.1	97775
uc007iug.1	97775
uc007iup.2	66397
uc007ius.2	52626
uc007iva.1	213084
uc007iuw.2	213084
uc007iux.2	213084
uc007iuv.2	213084
uc011xul.1	213084
uc007iuu.2	213084
uc007iuy.2	213084
uc007iuz.2	213084
uc011xum.1	213084
uc007ivb.1	19052
uc011xun.1	100526467
uc007ivf.2	21402
uc007ivm.1	22333
uc007ivn.1	213673
uc007ivo.1	213673
uc007ivp.1	320027
uc011xup.1	320027
uc007ivt.1	67966
uc007ivv.1	93736
uc007ivu.2	93736
uc011xuq.1	93736
uc007ivw.1	93736
uc007iwa.2	14566
uc007iwb.1	71774
uc007iwc.1	71774
uc007iwd.1	71774
uc007iwe.1	71774
uc007iwh.1	20362
uc007iwi.1	20362
uc007iwj.1	20362
uc007iwo.1	16568
uc007iwl.1	16568
uc007iwm.1	16568
uc007iwn.1	16568
uc007iwv.1	16191
uc007iww.2	16362
uc007iwx.2	16362
uc007iwz.2	16362
uc007iwy.2	16362
uc007ixh.2	18452
uc007ixi.2	18452
uc007ixk.2	18452
uc007ixj.2	18452
uc007ixl.2	18452
uc007ixr.1	216739
uc007ixs.1	216739
uc007ixo.1	216739
uc007ixp.1	216739
uc007ixq.1	216739
uc007ixt.1	216739
uc007ixu.1	216739
uc007ixv.2	74847
uc007ixw.2	74847
uc007ixx.2	216742
uc007ixy.1	192786
uc007iya.1	192786
uc007iyb.1	192786
uc007iyc.1	192786
uc007ixz.1	192786
uc011xuv.1	192786
uc011xuw.1	192786
uc007iyd.1	192786
uc007iye.1	192786
uc007iyj.1	15254
uc007iyk.1	14778
uc007iyw.1	14667
uc007ize.1	215335
uc007izc.1	215335
uc007izd.1	215335
uc011xvb.1	100303747
uc007izk.1	27041
uc007izl.1	27041
uc011xva.1	27041
uc007izs.2	14799
uc007izr.2	14799
uc011xvc.1	14799
uc007izw.1	216760
uc007izx.1	216760
uc007izy.1	216760
uc007jaa.1	171212
uc007jab.1	171212
uc007jac.1	171212
uc007jae.1	50724
uc007jah.2	73158
uc007jaj.1	69125
uc007jak.1	69125
uc007jap.2	216767
uc011xvf.1	631323
uc007jaq.1	16145
uc007jar.1	16145
uc007jas.2	16145
uc007jat.2	54396
uc007jav.2	54396
uc007jau.2	54396
uc007jay.1	103836
uc007jaw.1	103836
uc007jax.1	103836
uc007jbh.1	79566
uc011xvg.1	79566
uc007jbf.2	79566
uc007jbe.2	79566
uc007jbg.2	79566
uc007jbi.2	79566
uc007jbj.1	70163
uc007jbk.1	70163
uc007jbl.1	69864
uc007jbm.1	624860
uc007jbu.2	258261
uc007jbv.2	257892
uc007jby.1	216781
uc007jbz.1	404346
uc007jca.1	216783
uc007jcb.1	258493
uc007jce.1	258064
uc007jcf.2	258531
uc007jch.2	257917
uc007jcj.2	258529
uc007jck.1	258065
uc007jcl.1	258530
uc007jcm.1	69944
uc007jco.1	192194
uc007jcp.1	192194
uc007jcr.1	78303
uc007jct.1	319162
uc007jcu.1	56631
uc007jcv.1	56631
uc007jcy.1	94091
uc007jcz.1	94091
uc007jda.1	94091
uc011xvj.1	94091
uc007jdi.1	67212
uc007jdj.1	67212
uc007jdk.1	67212
uc007jdl.1	67862
uc007jdq.1	216795
uc011xvn.1	216795
uc007jdu.1	194952
uc007jdv.1	194952
uc007jdw.1	194952
uc007jdx.1	194952
uc007jee.2	74476
uc007jef.2	74476
uc007jeh.1	216799
uc007jei.1	216799
uc007jel.1	257886
uc007jem.2	26936
uc007jeu.1	26936
uc007jen.2	26936
uc007jeo.2	26936
uc007jep.2	26936
uc011xvo.1	26936
uc007jer.2	26936
uc007jes.2	26936
uc007jet.2	26936
uc007jfb.1	103850
uc007jfd.1	103850
uc007jfc.1	103850
uc007jfg.1	192191
uc007jfl.1	19377
uc007jfk.1	19377
uc011xvq.1	19377
uc007jfm.1	19377
uc007jfu.1	74665
uc007jfw.2	66771
uc007jfx.2	66771
uc007jfy.1	13495
uc007jgc.1	17910
uc007jfz.1	17910
uc007jgb.2	17910
uc007jga.1	17910
uc007jgd.2	268420
uc007jge.2	16897
uc007jgg.2	16897
uc007jgf.2	16897
uc007jgj.1	237781
uc011xvr.1	237782
uc007jgn.1	237782
uc007jgq.2	216820
uc007jgr.2	216820
uc007jgw.1	26397
uc007jgx.1	26397
uc011xvt.1	26397
uc007jgy.2	16515
uc007jgz.2	16515
uc007jha.1	57916
uc011xvu.1	57916
uc007jhb.1	57916
uc007jhe.2	11670
uc007jhd.2	11670
uc007jhm.1	76293
uc007jhn.1	76293
uc007jhu.1	27078
uc007jhz.1	71520
uc007jic.1	69640
uc007jid.1	69640
uc007jim.1	432572
uc007jin.1	432572
uc007jio.1	11541
uc007jiq.2	72795
uc007jir.2	72795
uc007jis.2	72795
uc007jje.1	327942
uc011xvz.1	327942
uc007jjg.1	22187
uc011xwb.1	22368
uc007jji.1	22368
uc007jjj.1	22368
uc007jjh.1	22368
uc011xwa.1	22368
uc011xwc.1	100217426
uc011xwd.1	100217455
uc011xwe.1	100217444
uc007jjk.1	69221
uc007jjl.1	69221
uc007jjq.1	216829
uc007jjs.1	216829
uc007jjr.1	216829
uc007jka.1	94092
uc007jkc.1	94092
uc007jkd.1	94092
uc007jkb.1	94092
uc007jke.2	213980
uc011xwf.1	213980
uc007jkf.2	213980
uc007jkg.2	213980
uc011xwg.1	213980
uc007jkh.1	67510
uc007jkj.1	66338
uc007jkl.1	71062
uc007jkm.1	18858
uc007jkq.2	66456
uc007jkr.1	15478
uc007jks.2	68626
uc007jld.1	52712
uc007jle.1	52712
uc007jlf.1	52712
uc007jln.1	193003
uc007jlp.1	338369
uc007jlq.1	338369
uc007jlr.1	338369
uc011xwl.1	52892
uc007jlu.1	52892
uc007jlv.1	52892
uc007jlw.1	17883
uc007jly.1	17883
uc007jlx.1	17883
uc007jmc.1	17882
uc007jmb.1	17882
uc007jmd.2	17882
uc007jmh.1	17879
uc007jmg.1	17879
uc011xwm.1	17884
uc007jmk.1	17884
uc007jmi.1	17884
uc007jmj.1	17884
uc007jmo.1	17885
uc007jmp.1	17885
uc007jml.1	17885
uc007jmq.1	17885
uc007jmr.1	17885
uc007jms.1	17885
uc007jmm.1	17885
uc007jmn.1	17885
uc007jmt.1	544791
uc007jmu.1	544791
uc011xwn.1	14457
uc011xwo.1	14457
uc007jmx.2	14457
uc007jmz.2	19674
uc007jnb.2	68460
uc011xwp.1	68460
uc007jnh.1	55943
uc007jni.1	55943
uc007jnj.1	55943
uc007jnk.1	55943
uc007jnn.1	320207
uc007jnp.1	320207
uc007jno.1	320207
uc007jnq.1	104709
uc007jnr.1	104709
uc007jns.1	104709
uc007jnt.1	104709
uc007jnu.1	104709
uc007jnv.1	215723
uc011xwr.1	276920
uc007jnw.2	276920
uc007jnx.1	77579
uc007joa.1	77579
uc007jny.1	77579
uc007jnz.1	77579
uc007job.1	77579
uc007jog.1	320040
uc007joh.1	19941
uc007joi.1	100034726
uc007joo.1	71998
uc007jop.1	71998
uc007joq.1	71998
uc011xwt.1	68964
uc007joz.2	68964
uc007jox.2	68964
uc007joy.2	68964
uc007jow.2	68964
uc007jpa.1	20877
uc007jpb.1	71923
uc007jpc.2	66910
uc007jpd.2	66910
uc007jpe.1	22318
uc007jpf.1	18626
uc007jpg.2	18626
uc007jph.2	18626
uc011xwu.1	18626
uc007jpi.1	84653
uc007jpj.2	23801
uc007jpk.1	11686
uc007jpq.2	245828
uc007jpr.1	245828
uc007jps.1	16499
uc007jpt.1	16499
uc007jpu.1	16499
uc007jpv.2	80515
uc007jqa.1	78304
uc007jqb.1	78304
uc007jql.2	22059
uc011xww.1	22059
uc007jqm.2	22059
uc007jqn.2	22059
uc011xwx.1	22059
uc007jqr.1	69215
uc007jqq.1	69215
uc007jqs.1	69215
uc007jqt.1	23879
uc007jqu.1	20670
uc011xwz.1	100316840
uc007jro.1	75580
uc007jrn.2	75580
uc007jrm.2	75580
uc007jrt.2	74341
uc007jry.1	69186
uc011xxb.1	70310
uc007jrz.2	70310
uc007jsa.2	70310
uc011xxf.1	216860
uc007jsn.2	216860
uc011xxg.1	216860
uc011xxh.1	216860
uc007jso.1	56310
uc007jsp.1	56310
uc007jsw.1	53422
uc007jsx.1	53422
uc011xxl.1	53624
uc007jtb.2	53624
uc007jtf.1	67181
uc007jtg.2	56486
uc007jth.2	78246
uc007jti.2	78246
uc007jtj.2	78246
uc007jtk.2	78246
uc007jtl.1	13543
uc007jtm.1	13543
uc011xxn.1	723896
uc007jtn.1	13543
uc007jtp.2	13385
uc007jtq.2	13385
uc007jtr.1	11889
uc007jts.1	11889
uc007jtt.1	11890
uc007jtu.1	216864
uc011xxo.1	216864
uc007jtv.2	216864
uc007jtw.1	17312
uc007jtx.1	17312
uc007jty.1	17312
uc007jtz.2	216867
uc007jua.2	216867
uc011xxp.1	751537
uc011xxq.1	387190
uc007jur.1	216869
uc007jus.1	216869
uc007jut.1	216869
uc007juu.1	216869
uc007juv.1	66172
uc007juy.1	574428
uc007juz.1	574428
uc007jva.1	574428
uc007jvb.2	75604
uc007jvd.1	216871
uc007jve.2	19175
uc007jvf.1	18806
uc007jvg.1	18806
uc011xxv.1	18806
uc007jvh.1	50932
uc007jvn.1	50932
uc007jvi.1	50932
uc007jvj.1	50932
uc007jvk.1	50932
uc007jvl.1	50932
uc007jvm.1	50932
uc011xxw.1	668433
uc007jvq.1	14723
uc011xxy.1	14723
uc007jvs.1	70510
uc007jvt.1	70510
uc007jvu.1	70510
uc007jvw.2	13808
uc007jvx.2	13808
uc007jvy.1	13808
uc007jwk.1	16562
uc007jwl.1	16562
uc007jwm.1	16562
uc007jwo.1	193043
uc007jwq.2	54189
uc007jwu.1	54189
uc007jwr.2	54189
uc011xyb.1	54189
uc007jws.2	54189
uc007jwt.2	54189
uc007jxa.1	69723
uc007jxb.1	69723
uc007jxc.1	69723
uc007jxd.1	69723
uc007jxe.1	69723
uc011xyc.1	69723
uc007jxl.1	67139
uc007jxm.1	67139
uc007jxn.1	67139
uc007jxx.1	216881
uc007jxv.1	216881
uc007jxw.1	216881
uc007jxz.1	109212
uc007jyj.1	52700
uc007jyl.1	75304
uc011xyh.1	75304
uc007jyr.2	327959
uc007jyq.2	327959
uc011xyi.1	327959
uc007jys.2	628100
uc007jyw.1	71522
uc007jyx.1	71522
uc007jyy.1	18432
uc011xyj.1	18432
uc007jzc.1	67128
uc007jzd.1	67128
uc007jze.1	67128
uc007jzf.1	67128
uc007jzg.1	11736
uc007jzh.1	11736
uc011xyl.1	11736
uc007jzk.2	195018
uc007jzl.2	195018
uc007jzm.2	195018
uc007jzn.2	195018
uc007jzo.2	53313
uc011xym.1	53313
uc007jzp.2	53313
uc007jzq.2	18436
uc007jzr.2	18436
uc007jzt.1	55984
uc007jzu.2	66874
uc007jzv.2	66874
uc007jzw.2	66874
uc007jzx.2	16407
uc007jzy.2	16407
uc011xyn.1	16407
uc007kaa.2	94045
uc007kac.1	76281
uc007kad.1	76281
uc007kag.1	74637
uc011xyp.1	74637
uc007kah.1	193034
uc007kai.1	193034
uc011xyq.1	193034
uc007kaj.1	246788
uc011xyr.1	246788
uc007kak.1	246788
uc007kan.1	380709
uc011xys.1	380709
uc011xyt.1	258925
uc007kao.2	258924
uc011xyu.1	258924
uc007kay.1	193053
uc007kaz.2	76390
uc007kbb.1	258344
uc007kbg.1	18321
uc007kbh.1	258343
uc007kbl.2	327963
uc007kbm.1	258701
uc007kbn.1	258703
uc007kbo.1	404316
uc007kbq.1	258181
uc007kbr.2	18359
uc007kbu.1	258153
uc007kbz.1	432582
uc007kcb.1	74148
uc007kca.1	74148
uc011xyx.1	74148
uc007kcc.1	74148
uc007kch.1	67493
uc007kci.1	67493
uc011xyz.1	67493
uc011xza.1	67493
uc011xzb.1	17428
uc007kcm.1	104662
uc007kcn.1	104662
uc011xzc.1	100217469
uc007kco.1	104662
uc007kcp.1	104662
uc007kcz.1	103677
uc011xze.1	103677
uc011xzg.1	387208
uc011xzh.1	387150
uc007kde.2	387150
uc007kdh.1	237847
uc007kdl.1	319822
uc007kdm.1	319822
uc007kdo.1	319822
uc007kdn.1	319822
uc011xzk.1	387141
uc007kdv.1	100042498
uc007kdw.1	380712
uc011xzl.1	380712
uc007kdy.1	192159
uc011xzm.1	192159
uc007kdx.1	192159
uc007kdz.1	280408
uc007kea.1	380713
uc011xzn.1	380713
uc011xzo.1	380713
uc007kee.1	215113
uc007kef.1	215113
uc007kec.2	215113
uc007keb.2	215113
uc007ked.2	215113
uc007keg.2	215113
uc007keh.1	18738
uc007kei.1	18738
uc007kej.1	19062
uc007kek.1	19062
uc007kel.1	19062
uc007keo.1	17913
uc007kem.1	17913
uc007ken.1	17913
uc007kep.1	17913
uc007keq.1	12928
uc007ker.1	12928
uc011xzp.1	12928
uc007kes.1	12928
uc007ket.2	22627
uc007keu.2	22627
uc007key.2	74230
uc007kfg.2	116972
uc007kff.1	116972
uc007kfk.1	13168
uc007kfm.2	67390
uc007kfn.2	67390
uc007kfq.2	56322
uc011xzr.1	56322
uc007kfx.1	320522
uc007kfy.2	237858
uc007kgc.1	66601
uc007kgd.1	66601
uc007kge.2	104184
uc007kgf.2	15567
uc007kgm.1	237860
uc007kgn.1	237860
uc007kgl.1	237860
uc007kgo.1	237860
uc007kgp.1	216961
uc007kgq.1	216961
uc011xzu.1	216961
uc007kgr.1	216961
uc007kgs.1	216961
uc007kgt.1	216961
uc011xzv.1	216961
uc007kgy.1	216963
uc007kha.1	67477
uc007khb.2	67477
uc007khd.2	68564
uc007khf.1	360013
uc007khh.1	360013
uc007khk.1	360013
uc007khg.1	360013
uc011xzx.1	360013
uc011xzy.1	360013
uc007khi.1	360013
uc007khj.1	360013
uc007khl.1	360013
uc007khn.1	20370
uc007kho.1	20370
uc007khp.1	20370
uc011yaa.1	20370
uc007khr.2	268448
uc007khs.2	268448
uc007kht.2	268448
uc007khu.1	70451
uc011yac.1	70451
uc007khv.1	70451
uc007khy.1	14252
uc007khw.1	14252
uc007khx.1	14252
uc011yad.1	14252
uc007khz.2	723870
uc011yae.1	216971
uc007kid.2	216971
uc007kic.2	216971
uc007kie.2	216971
uc007kii.1	68385
uc007kij.1	68385
uc007kik.1	68385
uc011yai.1	19376
uc007kim.2	19376
uc007kin.1	216974
uc007kiq.2	20316
uc007kir.2	72503
uc007kiv.2	54141
uc007kiw.1	11676
uc007kix.1	11676
uc007kiy.1	276846
uc007kiz.1	276846
uc007kjb.1	22248
uc007kje.1	790911
uc007kjg.2	52466
uc007kjk.2	22370
uc007kjl.1	18292
